file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_196.sdf,Cc1c(/N=C2/O[C@H](C(C)C)[C@@H]3[C@H](O)CCN23)ccc(C#N)c1Cl,141.693
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_119.sdf,C[C@]12CC[C@](C)(O1)[C@@H]1C(=O)N(c3c(N)ccc4nccn34)C(=O)[C@@H]12,71.917
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_172.sdf,CCN(c1ccc([N+](=O)[O-])cc1)c1cc(C(=O)N2CCCC2)n(C)c1,182.272
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_173.sdf,CN(c1ccc([N+](=O)[O-])cc1)c1cc(C(=O)N2CCCC2)n(C)c1,125.64
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_12.sdf,CC(C)(C)OC(=O)N1C[C@@H]2C[C@@H]1[C@@H]1C(=O)N(c3ccc(C#N)cc3)C(=O)N21,274.37
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_147.sdf,,158.344
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_197.sdf,Cc1c(/N=C2\NC[C@@H]3[C@@H](O)CCN23)ccc(C#N)c1Cl,213.325
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_174.sdf,Cc1cc(C)cc(N(Cc2ccc(CO)cc2)c2cc(C(=O)N3CCCC3)n(C)c2)c1,133.323
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_148.sdf,,135.27
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_120.sdf,C[C@]12CC[C@](C)(O1)[C@H]1C(=O)N(c3c(N)ccc4ncsc34)C(=O)[C@H]12,189.73
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_198.sdf,Cc1c(/N=C2/N(C)C[C@@H]3[C@H](O)CCN23)ccc(C#N)c1Cl,105.025
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_121.sdf,COc1cc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@]2(C)CC[C@]3(C)O2)ccc1-c1cnco1,121.935
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_20.sdf,N#Cc1ccc(N2C(=O)[C@@H]3[C@@H]4C[C@H](CN4C(=O)c4ccccc4)N3C2=O)cc1C(F)(F)F,195.237
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_149.sdf,,74.724
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_199.sdf,Cc1c(/N=C2\N(C(N)=O)C[C@@H]3[C@H](O)CCN23)ccc(C#N)c1Cl,106.613
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_122.sdf,C[C@]12CC[C@](C)(O1)[C@H]1C(=O)N(c3cnc(C#N)c(Cl)c3)C(=O)[C@H]12,84.335
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_2.sdf,C=CC[C@H]1Oc2cccc(NC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,51.873
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_200.sdf,Cc1c(N2[C@@H](C)[C@H]3[C@@H](O)CCN3[C@@H]2NC#N)ccc(C#N)c1Cl,99.099
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_225.sdf,O=C(C[C@@H](Nc1ccc([N+](=O)[O-])cc1)c1cccc(F)c1)c1cccc(Br)c1,158.311
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_123.sdf,C[C@]12CC[C@](C)(O1)[C@H]1C(=O)N(c3ccc([N+](=O)[O-])c(C(F)(F)F)c3)C(=O)[C@H]12,224.808
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_250.sdf,Cc1ccc(C(=O)C[C@@H](Nc2ccc(F)cc2)c2cccc(F)c2)cc1,68.48
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_201.sdf,O=C1C=C2CCc3cc(O)ccc3[C@@]2(Cc2ccccc2)CC1,48.858
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_226.sdf,O=C(C[C@@H](Nc1ccc([N+](=O)[O-])cc1)c1cccc(F)c1)c1ccccc1,40.854
