file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1009.sdf,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@@H](O)C(=Cc5ccccc5)C[C@H]4[C@@H]3CC[C@@H]12,114.658
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_11.sdf,C[C@]12[C@@H]3CC[C@@H](C3=O)[C@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)S2(=O)=O,134.648
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1281.sdf,CC(=O)Nc1ccc(Oc2c(C)nn(-c3ccc(C#N)c(Cl)c3)c2C)cn1,114.948
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1192.sdf,CC1(C)[C@H](NC(=O)c2cnc3ncccn23)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,338.8
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1282.sdf,COc1ccccc1C(=O)/C=C\c1ccccc1[N+](=O)[O-],55.201
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_101.sdf,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccccc3C)C2=S)cc1C(F)(F)F,346.827
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_110.sdf,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCC(N)=O)cc3)C2=S)cc1C(F)(F)F,71.674
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1193.sdf,Cc1nc2ncccn2c1C(=O)N[C@H]1C(C)(C)[C@@H](Oc2ccc(C#N)c(Cl)c2)C1(C)C,107.613
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1283.sdf,COc1cc(N2C(=O)C(C)(C)c3cc(-c4cccnc4OC)ccc32)ccc1C#N,291.333
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1010.sdf,C/C=C1/C[C@H]2[C@H]3CC[C@H]4N(C)C(=O)C=C[C@]4(C)[C@H]3CC[C@@]2(C)[C@H]1O,138.668
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1100.sdf,Cc1noc(=O)c2ccc(NC(=O)[C@@](O)(CC(C)(C)c3cc(F)ccc3O)C(F)(F)F)cc12,163.44
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1194.sdf,COCCn1ccc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)n1,96.313
